name,affiliation
Hongyan Liu,"Tsinghua University, China"
Huan Liu,"School of Computing, Informatics, and Decision Systems Engineering Ira A. Fulton Schools of Engineering, Arizona State University, USA"
Junqiang Liu,"Zhejiang Gongshang University, China"
Li Liu,"Chongqing University, China"
Lijun Liu,"Dalian Minzu University, China"
Qi Liu,"Anhui Province Key Lab. of Big Data Analysis and Application, University of Science and Technology of China, China"
Shenghua Liu,"Institute of Computing Technology, Chinese Academy of Sciences, China"
Tongliang Liu,"The University of Sydney, Australia"
Wei Liu,"Tencent AI Lab, China"
Weifeng Liu,"School of Information and Control Engineering, China University of Petroleum (East China), China"
Zhonghua Liu,"Henan University of Science and Technology, China"
Guodong Long,"QCIS, University of Technology, Sydney, Australia"
Yin Lou,"Airbnb, USA"
Grigorios Loukides,"King’s College London, UK"
Chang-Tien Lu,"Virginia Tech, USA"
Haibing Lu,"Santa Clara University, USA"
Simone Ludwig,"North Dakota State University, USA"
Jiebo Luo,"University of Rochester, USA"
Jun Luo,"Lenovo Machine Intelligence Center, Hong Kong"
Ping Luo,"Institute of Computing Technology, CAS; University of Chinese Academy of Sciences, China"
Yong Luo,"Nanyang Technological University, Singapore"
Shuai Ma,"BUAA, China"
Richard Maclin,"University of Minnesota-Duluth, USA"
Son T. Mai,"Queens University Belfast, UK"
Arun Maiya,"Institute for Defense Analyses, USA"
Hiroshi Mamitsuka,"Kyoto University / Aalto University, Finland"
Florent Masseglia,"INRIA, France"
Wagner Meira Jr,"Universidade Federal de Minas Gerais, Brazil"
Gabriele Mencagli,"University of Pisa, Italy"
Weiyi Meng,"Binghamton University, Department of Computer Science, USA"
Pauli Miettinen,"Max Planck Institute for Informatics, Germany"
Pasquale Minervini,"University College London, UK"
Anna Monreale,"Pisa, Italy"
Bongki Moon,"Seoul National University Korea, Republic of"
Sebastian Moreno,"Universidad Adolfo Ibanez, Chile"
Shinichi Morishita,"University of Tokyo, Japan"
Abdullah Mueen,"University of New Mexico, USA"
Sathappan Muthiah,"Virginia Tech, USA"
Mirco Nanni,"KDDLab, ISTI-CNR Pisa, Italy"
Wilfred NG,"HKUST, Hong Kong"
Feiping Nie,"Northwestern Polytechnical University, China"
Xia Ning,"Indiana University – Purdue University Indianapolis, USA"
Eirini Ntoutsi,"Leibniz University Hannover & L3S Research Center, Germany"
Tim Oates,"University of Maryland, Baltimore County, USA"
Salvatore Orlando,"Ca’ Foscari University of Venice, Italy"
Riccardo Ortale,"ICAR-CNR, Italy"
Shirui Pan,"Monash University, Australia"
Evangelos Papalexakis,"UC Riverside, USA"
Panagiotis Papapetrou,"Stockholm University, Sweden"
Noseong Park,"George Mason University, USA"
Hao Peng,"Beihang University, China"
Jean-Marc Petit,"University de Lyon, CNRS, INSA-Lyon, France"
NhatHai Phan,"NJIT, USA"
Nico Piatkowski,"TU Dortmund, Germany"
Gianvito Pio,"University of Bari Aldo Moro, Italy"
Aditya Prakash,"Georgia Institute of Technology, USA"
Ronaldo Prati,"Universidade Federal do ABC – UFABC, Brazil"
Sanjay Purushotham,"University of Maryland Baltimore County, USA"
Zhongang Qi,"Tencent, China"
Buyue Qian,"Xi’An Jiaotong University, China"
Tieyun Qian,"School of Computer Science, Wuhan University, China"
Maoying Qiao,"Commonwealth Scientific and Industrial Research Organisation, Australia"
Mu Qiao,"IBM Almaden Research Center, USA"
Chedy Raussi,"INRIA Nancy, France"
Davood Rafiei,"University of Alberta, Department of Computing Science, Canada"
Ganesh Ramesh,"SAP Ariba, USA"
Jan Ramon,"INRIA, France"
Huzefa Rangwala,"George Mason University, USA"
Sayan Ranu,"Indian Institute of Technology Delhi, India"
Zbigniew Ras,"University of North Carolina at Charlotte, USA"
Chotirat Ann Ratanamahatana,"Chulalongkorn University, Thailand"
Jan Rauch,"University of Economics, Prague, Czech Republic"
S.S. Ravi,"University at Albany – SUNY, Albany, NY, USA"
Matthias Renz,"Universitaet Kiel, Germany"
Christophe Rigotti,"INSA-Lyon / LIRIS, France"
Matteo Riondato,"Amherst College, USA"
Senjuti Basu Roy,"New Jersey Institute of Technology, USA"
Carolina Ruiz,"Worcester Polytechnic Institute, USA"
Lorenza Saitta,"Università degli Studi del Piemonte Orientale, Italy"
Kameshwaran Sampath,"IBM Research – India, India"
David Sanchez,"Universitat Rovira i Virgili, Spain"
Maria Luisa Sapino,"U. Torino, Italy"
Lars Schmidt-Thieme,"University of Hildesheim, Germany"
Friedhelm Schwenker,"University of Ulm, Germany"
Pavel Senin,"Los Alamos National Laboratory, USA"
Neil Shah,"Snap Inc, USA"
Huasong Shan,"JD.com, USA"
Junming Shao,"University of Electronic Science and Technology of China, China"
Huawei Shen,"Institute of Computing Technology Chinese Academy of Sciences, China"
Wei Shen,"Nankai University, China"
Kijung Shin,"KAIST, Korea"
Dan Simovici,"University of Massachusetts at Boston, USA"
Ambuj Singh,"University of California, Santa Barbara, USA"
Lisa Singh,"Georgetown University, USA"
Krishnamoorthy Sivakumar,"Washington State University, USA"
Andrzej Skowron,"University of Warsaw and Systems Research Institute, Polish Academy of Sciences, Poland"
Dongjin Song,"NEC Laboratories America, USA"
Guojie Song,"Key Laboratory of Machine Perception, Peking University, China"
Sucheta Soundarajan,"Syracuse University, USA"
Anna Squicciarini,"The Pennsylvania State University, USA"
Giovanni Stilo,"University of L’Aquila, Italy"
Ja-Hwung Su,"Cheng Shiu University, Taiwan"
Guangzhong Sun,"University of Science and Technology of China, China"
Liang Sun,"OPERA Solutions, USA"
Xin Sun,"Oceans University of China, China"
Yizhou Sun,"UCLA, USA"
Andrea Tagarelli,"University of Calabria, Italy"
Chih-Hua Tai,"National Taipei University, Taiwan"
Atsuhiro Takasu,"National Institute of Informatics, Japan"
David Taniar,"Monash University, Australia"
Jianrong Tao,"Netease Research Institute, China"
Katerina Taskova,"University of Auckland, New Zealand"
Tamir Tassa,"The Open University of Israel, Israel"
Maguelonne Teisseire,"TETIS – Irstea, France"
Masahiro Terabe,"Chugai Pharmaceutical Co., Ltd., Japan"
Kai Ming Ting,"Federation University, Australia"
Bin Tong,"Central Research Laboratory, Hitachi, Ltd., Japan"
Yongxin Tong,"Beihang University, China"
Vicenc Torra,"University of Skovde, Sweden"
Sebastian Tschiatschek,"University of Vienna, Austria"
Shusaku Tsumoto,"Shimane University, Japan"
Matthijs van Leeuwen,"Leiden Institute of Advanced Computer Science, The Netherlands"
Fabio Vandin,"University of Padova, Italy"
Aparna Varde,"Montclair State University, USA"
Ranga Raju Vatsavai,"NC State University, USA"
Michalis Vlachos,"University of Lausanne, Switzerland"
Chang-Dong Wang,"Sun Yat-sen University, China"
Dianhui Wang,"La Trobe University, Australia"
Fei Wang,"Weill Cornell Medicine, USA"
Honggang Wang,"University of Massachusetts, USA"
Jason T. L. Wang,"New Jersey Institute of Technology, USA"
Jin Wang,"University of California, Los Angeles, USA"
Jingyuan Wang,"Beihang University, China"
Ke Wang,"Simon Fraser University, Canada"
Nannan Wang,"Xidian University, China"
Sen Wang,"The University of Queensland, Australia"
Senzhang Wang,"Nanjing University of Aeronautics and Astronautics, China"
Suhang Wang,"The Pennsylvania State University, USA"
Ting Wang,"Lehigh University, USA"
Wei Wang,"Fudan University, China"
Weiqing Wang,"Monash University, Australia"
X. Sean Wang,"Fudan University, China"
Xiao Wang,"School of Computer Science, Beijing University of Posts and Telecommunications, China"
Yangang Wang,"Southeast University, China"
Zhi Wang,"Tsinghua University, China"
Ingmar Weber,"Qatar Computing Research Institute, Qatar"
Zhi Wei,"New Jersey Institute of Technology, USA"
Pascal Welke,"University of Bonn, Germany"
Qingsong Wen,"Alibaba DAMO Academy, USA"
Tim Weninger,"University of Notre Dame, USA"
Joyce Jiyoung Whang,"Sungkyunkwan University (SKKU), Republic of Korea"
Joerg Wicker,"The University of Auckland, USA"
Ran Wolff,"Yahoo, Israel"
Raymond Chi Wing Wong,"Hong Kong University of Science and Technology, Hong Kong"
Chuan Wu,"The University of Hong Kong, China"
Gongqing Wu,"Key Laboratory of Knowledge Engineering with Big Data of Ministry of Education, Hefei University of Technology, China"
Junjie Wu,"Beihang University, China"
Runze Wu,"Fuxi AI Lab, Netease Games, China"
Wensheng Wu,"University of Southern California, USA"
Yinghui Wu,"Case Western Reserve University, USA"
Lingyun Xiang,"Changsha University of Science and Technology, China"
Shiming Xiang,"Institute of Automation of Chinese Academy of Sciences, China"
Keli Xiao,"Stony Brook University, USA"
Xiaokui Xiao,"National University of Singapore, Singapore"
Yanghua Xiao,"Fudan University, China"
Sihong Xie,"Lehigh University, USA"
Haoyi Xiong,"Baidu, China"
Yun Xiong,"Fudan University, China"
Chang Xu,"The University of Sydney, Australia"
Guandong Xu,"University of Technology Sydney, Australia"
Jian Xu,"Alibaba Group, USA"
Zenglin Xu,"University of Electronic Science and Technology of China, China"
Zhao Xu,"NEC Laboratories Europe, Germany"
Bo Yang,"Jilin University, China"
Lianghuai Yang,"Zhejiang University of Technology, China"
Yang Yang,"University of Electronic Science and Technology of China, China"
Lina Yao,"University of New South Wales, Australia"
Yibo Yao,"Washington State University, USA"
Yuan Yao,"State Key Laboratory for Novel Software Technology, Nanjing University, China"
Hongzhi Yin,"The University of Queensland, Australia"
Jianhua Yin,"Shandong University, China"
Jie Yin,"Discipline of Business Analytics, The University of Sydney, Australia"
Jin Soung Yoo,"Purdue University Fort Wayne, USA"
Dantong Yu,"Brookhaven National Laboratory, Stony Brook University, USA"
Guoxian Yu,"Southwest University, China"
Jun Yu,"Hangzhou Dianzi University, China"
Kui Yu,"Hefei University of Technology, China"
Zhou Yu,"Hangdian University, China"
Qiangqiang Yuan,"Wuhan University, China"
Osmar Zaiane,"University of Alberta, Canada"
Nayyar Zaidi,"Monash University, Australia"
Chengxi Zang,"Cornell University, USA"
Chunqiu Zeng,"Google Inc., USA"
Aidong Zhang,"University of Virginia, USA"
Chao Zhang,"Daliang University of Technology, China"
Chuxu Zhang,"Brandeis University, USA"
Daokun Zhang,"Centre for Artificial Intelligence, FEIT, University of Technology Sydney, Australia"
Daoqiang Zhang,"Nanjing University of Aeronautics and Astronautics, China"
Ge Zhang,"Macquarie University, Australia"
Jianfei Zhang,"Case Western Reserve University, USA"
Jiawei Zhang,"University of Illinois at Chicago, USA"
Jing Zhang,"Nanjing University of Science and Technology, China"
Kun Zhang,"Xavier Univ. of Louisiana, USA"
Lefei Zhang,"Wuhan University, China"
Ping Zhang,"The Ohio State University, USA"
Shichao Zhang,"Zhejiang Gongshang University, China"
Si Zhang,"University of Illinois at Urbana-Champaign, USA"
Wei Zhang,"East China Normal University, China"
Wei Zhang,"University of Central Florida, USA"
Wenlu Zhang,"Old Dominion University, USA"
Xiang Zhang,"Institute for Quantum Information & State Key Laboratory of High Performance Computing, National University of Defense Technology, China"
Xiangliang Zhang,"KAUST, Saudi Arabia"
Ya Zhang,"Cooperative Medianet Innovation Center, Shanghai Jiao Tong University, China"
Yan Zhang,"Peking University, China"
YANCHUN ZHANG,"Victoria University, Australia"
Zhao Zhang,"Hefei University of Technology, China"
Liang Zhao,"George Mason University, USA"
Peixiang Zhao,"Florida State University, USA"
Ying Zhao,"Tsinghua University, China"
Zhenbing Zhao,"North China Electric Power University, China"
Ning Zhong,"Dept of Life Science and Informatics, Maebashi Institute of Technology, Japan"
Aoying Zhou,"East China Normal University, School of Data Science and Engineering, China"
Chuan Zhou,"Academy of Mathematics and Systems Science, Chinese Academy of Sciences, China"
Dawei Zhou,"University of Illinois at Urbana-Champaign, USA"
Jiayu Zhou,"Department of Computer Science and Engineering, Michigan State University, USA"
Xun Zhou,"University of Iowa, USA"
Yang Zhou,"Auburn University, USA"
Hengshu Zhu,"Baidu Research-Big Data Lab, Baidu Inc., China"
Fuzhen Zhuang,"Institute of Computing, Chinese Academy of Sciences, China"
Ambuj Singh,UC Santa Barbara
Yizhou Sun,UC Los Angeles
Xifeng Yan,UC Santa Barbara
Leman Akoglu,Carnegie Mellon University
Dimitrios Gunopulos,University of Athens
Yu Su,Ohio State University
Ziniu Hu,UC Los Angeles
Yue Zhao,Carnegie Mellon University
Ravi Kumar,Google
Jieping Ye,Alibaba DAMO Academy
Fatma Ozcan,Google
Lulu Zhang,Alibaba Group
Luca Foschini,Sage Bionetworks
Dawn Woodard,LinkedIn
Yan Liu,USC
Cho-Jui Hsieh,UC Los Angeles
Vagelis Papalexakis,UC Riverside
Yao Qin,UC Santa Barbara
Jonathan Ventura,Cal Poly SLO
Yunfei Hou,CSU San Bernardino
Meng Jiang,University of Notre Dame
Jing Gao,Purdue University
B. Ravindran,IIT Madras
Petko Bogdanov,University at Albany
Lei Li,UC Santa Barbara
Neil Shah,Snap Research
Huan Sun,Ohio State University
Hongning Wang,University of Virginia
Sayan Ranu,IIT Delhi
Bianca Zadrozny,IBM Research Brazil
Ron Bekkerman,Cherre
Tyler Derr,Vanderbilt University
Jessie Li,Penn State
Yanfang (Fanny) Ye,University of Notre Dame
Lingfei (Teddy) Wu,Pinterest
Faisal Farooq,LinkedIn
Alex Beutel,Google
Shobeir Fakhraei,Amazon
Tim Weninger,University of Notre Dame
Carl Yang,Emory University
Zhe Jiang,University of Florida
Arlei Silva,Rice University
Sourav Medya,University of Illinois Chicago
Chuxu Zhang,Brandeis University
Elena Zheleva,University of Illinois Chicago
Aditya Grover,UC Los Angeles
Zexi Huang,UC Santa Barbara
Wei Cheng,NEC Labs
Roshni Iyer,UC Los Angeles
Mert Kosan,UC Santa Barbara
Yifeng Gao,UT Rio Grande Valley
Hajar Homayouni,San Diego State University
David Anastasiu,Santa Clara University
Virginia de Sa,"University of California, San Diego"
Rex (Zhitao Ying),Yale School of Engineering
Nesreen Ahmed,Intel
Agoritsa Polyzou,Florida International University
Qi Li,Iowa State
Varvara Vetrova,"University of Canterbury, New Zealand"
A. Erdem Sariyuce,University at Buffalo
Abdulhakim Qahtan,Utrecht University
Abdullah Mueen,University of New Mexico
Abir De,IIT Bombay
Adil SALIM,KAUST
Adriano Veloso,UFMG
Ahmed Rashed,"Information Systems and Machine Learning Lab, University of Hildesheim"
Aijun An,"York University, Canada"
Albrecht Zimmermann,Université de Caen Normandie
Aleksandar Bojchevski,Technical University of Munich
Alessandro Epasto,Google inc
Alex Deng,Airbnb
Alex Gittens,RPI
Alexander Gutfraind,U of Illinois Chicago
Alexandre Plastino,"Fluminense Federal University, Brazil"
Alexandre Termier,Université Rennes 1
Alvin Chin,BMW Group
Andre Carvalho,"USP, Brazil"
Andrea Tagarelli,"DIMES, University of Calabria, Italy"
Andreas Züfle,George Mason University
Anirban Mondal,Ashoka University
Anna Monreale,"University of Pisa, Italy"
Annalisa Appice,University of Bari
Anthony Bagnall,University of East Anglia
Anuj Karpatne,Virginia Tech
Ari Kobren,Oracle Labs
Aristidis Likas,"University of Ioannina, Greece"
Arun Maiya,Institute for Defense Analyses
Assaf Schuster,Technion
Athanasios N. Nikolakopoulos,Amazon
Austin R Benson,Cornell University
Baichuan Zhang,Facebook
Baojian Zhou,SUNY at Albany
Baoxu Shi,LinkedIn
Bhargav Kanagal,Google
Bidisha Samanta,IIT KGP
Bin Gu,MBZUAI
Bin Liu,West Virginia University
Bo Han,HKBU / RIKEN
Bo Jin,Dalian University of Technology
Bo Li,Department of Computing The Hong Kong Polytechnic University
Bo Wu,MIT-IBM Watson AI Lab
Bo Zhao,LinkedIn
Bolin Ding,Alibaba Group
Brais Cancela,Universidade da Coruña
Bruno Ribeiro,Purdue University
Bruno Veloso,INESC TEC
Bryan Perozzi,Stony Brook University
Buyue Qian,Xi'an Jiaotong University
Byron Gao,Texas State University
Can Wang,Zhejiang University
Carl Yang,Emory University
Carlos Ferreira,INESC TEC
Ce Zhang,ETH
Chang Xu,University of Sydney
Chang Zhou,Alibaba Group
Changbin Li,The University of Texas at Dallas
Chang-Dong Wang,Sun Yat-sen University
Chang-Tien Lu,"Virginia Tech, USA"
Chao Huang,JD Digits
Chao Lan,University of Oklahoma
Chao Zhang,Georgia Institute of Technology
Chaokun Wang,Tsinghua University
Chaosheng Dong,Amazon
Chedy Raissi,INRIA
Chen Chen,University of Virginia
Chen Zhao,The University of Texas at Dallas
chen zhu,alibaba
Cheng Cao,Amazon
Cheng Deng,Xidian University
Chengkai Li,The University of Texas at Arlington
Chengliang Chai,Tsinghua University
Cheng-Te Li,National Cheng Kung University
Chi Zhang,Indiana University
Chuan Shi,Beijing University of Posts and Telecommunications
Chuan Zhou,Chinese Academy of Sciences
Chuan Sheng Foo,"Institute for Infocomm Research, A*STAR"
Chuanren Liu,University of Tennessee
Chuishi Meng,JD Intelligent Cities Research
Chun-Nan Hsu,UC San Diego
Chuxu Zhang,Brandeis University
Cun (Matthew) Mu,Walmart Global Tech
Da Yan,University of Alabama at Birmingham
Dan Zhang,"Facebook, USA"
Daniel Rodriguez,"The University of Alcalá, Spain"
Dantong Yu,New Jersey Institute of Technology
Dave Debarr,Microsoft
David C Anastasiu,Santa Clara University
David Buttler,LLNL
David Lo,Singapore Management University
Dawei Zhou,University of Illinois at Urbana-Champaign
De-Chuan Zhan,Nanjing University
Defu Lian,University of Science and Technology of China
Deguang Kong,Yahoo Research
Dejing Dou,"University of Oregon, USA"
De-Nian Yang,Academia Sinica
Dhaval Patel,IBM TJ Watson Research Center
Di Jin,Tianjin University
Di Niu,University of Alberta
Diego F Silva,Universidade Federal de São Carlos
Dimitris Spathis,University of Cambridge
Dong Wang,University of Notre Dame
Dongjin Song,University of Connecticut
Dongkuan Xu,The Pennsylvania State University
Dongsheng Luo,The Pennsylvania State University
Dongxiang Zhang,Zhejiang University
Dunja Mladenic,"Jozef Stefan Institute, Slovenia"
Duo Zhang,Pinterest
Ebrahim Bagheri,Ryerson University
Edouard Fouché,Karlsruhe Institute of Technology (KIT)
Edward Y Chang,Stanford University; HTC DeepQ
Einoshin Suzuki,"Kyushu University, Japan"
El Kindi Rezig,Massachusetts Institute of Technology
Elena Baralis,"Politecnico di Torino, Italy"
Elisa Fromont,"Université Rennes 1, IRISA/INRIA rba"
Eno Thereska,Amazon
Essam Mansour,Concordia University
Fang Jin,George Washington University
Fatemeh Vahedian,"University of Michigan, Ann Arbor"
Fei Wu,Facebook
Feihu Huang,University of Pittsburgh
Feiping Nie,Northwestern Polytechnical University
Fenglong Ma,Pennsylvania State University
Fernando Martínez-Plumed,Technical University of Valencia
Ferran Diego,Telefonica Research
Forrest Sheng Bao,Iowa State University
Francesco Gullo,UniCredit
Fred Morstatter,University of Southern California
Fuli Feng,National University of Singapore
Fuzhen Zhuang,"Institute of Artificial Intelligence, Beihang University"
Gerhard Paass,Fraunhofer IAIS
Ghazaleh Beigi,Google
Giovanni Stilo,University of L'Aquila
Gowtham Atluri,University of Cincinnati
Guandong Xu,"University of Technology Sydney, Australia"
Guanjie Zheng,Shanghai Jiao Tong University
Guannan Liu,Beihang University
Guansong Pang,University of Adelaide
Guimei Liu,Institute for Infocomm Research
Guodong Long,University of Technology Sydney
Guojie Song,Peking University
Guoxian Yu,Shandong University
Hailong Sun,"Beihang University, China"
Han-Jia Ye,Nanjing University
Hao Huang,Wuhan University
Hao LIU,"Business Intelligence Lab, Baidu Research"
Hao Peng,Beihang University
Hao Wang,"Alibaba Cloud, Alibaba Group"
Hao Wei,"Amazon, USA"
Hao Yuan,Texas A&M University
Haoliang Wang,UTD
Hau Chan,University of Nebraska-Lincoln
Heitor Murilo Gomes,University of Waikato
Hemank Lamba,Carnegie Mellon University
Hengshu Zhu,"Baidu Talent Intelligence Center, Baidu Inc."
Hiroshi Mamitsuka,Kyoto University / Aalto University
Hisashi Kashima,Kyoto University
Hongchang Gao,University of Pittsburgh
Hongfu Liu,Brandeis University
Hongke Zhao,University of Science and Technology of China
Hongning Wang,University of Virginia
Hongwei Liang,Microsoft
Hongxia Yang,Alibaba
Hongxu Chen,University of Technology Sydney
Hongyang Gao,Iowa State University
Hongzhi Wang,Harbin Institute of Technology
Hongzhi Yin,The University of Queensland
Hsiang-Fu Yu,Amazon
Hsun-Ping Hsieh,National Cheng Kung University
Hua Lu,Roskilde University
Hua Wang,Colorado School of Mines
Hua Wei,Penn State University
Huaiyu Wan,Beijing Jiaotong University
Huanhuan Chen,"School of Computer Science and Technology, University of Science and Technology of China"
Huawei Shen,"Institute of Computing Technology, Chinese Academy of Sciences"
Huaxiu Yao,Stanford University
Huayu Li,UNCC
Hui Xue,Southeast University
Huiping Cao,New Mexico State University
Huiyuan Chen,Visa Research
Huizhi Liang,University of Reading
Hwanjo Yu,POSTECH
Ilya Safro,University of Delaware
Ivan Brugere,J.P. Morgan
Jaap Kamps,University of Amsterdam
Jacob Montiel,University of Waikato
Jana Doppa,Washington State University
Jefrey Lijffijt,Ghent University
Jia Wu,Macquarie University
Jian Cao,Shanghai Jiao Tong University
Jian Xu,Alibaba Group
Jiang Li,Old Dominion University
Jianhua Yin,Shandong University
Jianlei Yang,Beihang University
Jiannan Wang,Simon Fraser University
Jianpeng Xu,Walmartlabs
Jianqiu Xu,Nanjing University of Aeronautics and Astronautics
Jianxin Li,Beihang University
Jiarong Xu,Zhejiang University
Jiawei Jiang,ETH Zurich
Jiawei Zhang,Florida State University
Jiaxi Tang,Simon Fraser University
Jiayu Zhou,Michigan State University
Jie Bao,JD Technology
Jie Gui,Southeast University
Jie Liu,Nankai University
Jie Shao,University of Electronic Science and Technology of China
Jie Wang,University of Science and Technology of China
Jie Yin,The University of Sydney
Jiexi Yan,Xidian University
Jiezhong Qiu,Tsinghua University
Jiliang Tang,Michigan State University
Jimeng Sun,UIUC
Jin Shang,Louisiana State University
Jin Wang,Megagon Labs
Jing Gao,Purdue University
Jing Li,Case Western Reserve University
Jing Zhang,Renmin University of China
Jing Zhang,Nanjing University of Science and Technology
Jingbo Shang,UC San Diego
Jingbo Zhou,Baidu Research
Jingyuan Wang,Beihang University
Jingyuan Yang,George Mason University
Joao Mendes-Moreira,INESC TEC & University of Porto
Joao Palotti,"Qatar Computing Research Institute, HBKU"
Jörg Wicker,The University of Auckland
Josif Grabocka,Albert-Ludwigs-Universität Freiburg
Ju Fan,Renmin University of China
Junbo Zhang,JD Intelligent Cities Research
Junchi Yan,Shanghai Jiao Tong University
Jundong Li,University of Virginia
Junhao Gan,The University of Melbourne
Junming Shao,University of Electronic Science and Technology of China
Junzhou Huang,University of Texas at Arlington
Jyun-Yu Jiang,"University of California, Los Angeles"
Kai Liu,Clemson University
Kefei Liu,University of Pennsylvania
Keli Xiao,Stony Brook University
Kevin Small,Amazon
Kevin Chen-Chuan Chang,University of Illinois at Urbana-Champaign
Kijung Shin,KAIST
Kiran Garimella,MIT
Kristina Lerman,USC Information Sciences Institute
Kui Yu,Hefei University of Technology
Kun Kuang,Zhejiang University
Kunpeng Zhang,University of Maryland
Kun-Ta Chuang,National Cheng Kung University
Kunwoo Park,Soongsil University
Laurence Park,Western Sydney University
Lawrence Holder,Washington State University
Lefei Zhang,Wuhan University
Lei Cai,Washington State University
Lei Cao,MIT
Lei Feng,Chongqing University
Lei Li,ByteDance AI Lab
Lei Luo,University of Pittsburgh
Leilei Sun,Beihang University
Liang Wu,Airbnb
Liang Zhan,University of Pittsburgh
Liang Zhao,Emory university
Liangjie Hong,LinkedIn
Liangyue Li,Alibaba Group
Lichao Sun,Lehigh University
Lidia Contreras-Ochando,"Institute for Integrative Systems Biology (CSIC-UV), Spain"
Lifang He,Lehigh University
Lijun Chang,The University of Sydney
Lina Yao,University of New South Wales
Linchuan Xu,The Hong Kong Polytechnic University
Ling Jian,China University of Petroleum
Lingfei Wu,IBM Research
Lingyang Chu,McMaster University
Linli Xu,University of Science and Technology of China
Linsey Pang,Walmart Labs
Liqiang Nie,Shandong University
Lisi Chen,KAUST
Lizhen Cui,ShanDong University
Long Guo,Alibaba inc.
Lovedeep Singh Gondara,Simon Fraser University
Lu Qin,University of Technology Sydney
Lu Su,Purdue University
Lu-An Tang,NEC
Luis Torgo,Dalhousie University
M. José Ramírez-Quintana,Technical University of Valencia
Mahito Sugiyama,National Institute of Informatics
Manish Gupta,"Microsoft, India"
Maosen Li,Xidian University
Marcin Sydow,"Polish-Japanese Inst. of CS and ICS Polish Academy of Sciences, Warsaw"
Marcos Goncalves,Universidade Federal de Minas Gerais
Maria Glenski,Pacific Northwest National Laboratory
Marinka Zitnik,Harvard University
Mark Carman,Politecnico di Milano
Mark Heimann,Lawrence Livermore National Laboratory
Martin Atzmueller,Osnabrück University
Masayuki Karasuyama,Nagoya Institute of Technology
Mauro Sozio,"Telecom Paris, Institut Polytechnique de Paris"
Meihui Zhang,Beijing Institute of Technology
Meng Jiang,University of Notre Dame
Meng Liu,Texas A&M University
Miao Xu,University of Queensland
Michael Mathioudakis,University of Helsinki
Chin-Chia Michael Yeh,Visa Research
Mihai Cucuringu,University of Oxford and The Alan Turing Institute
Ming Li,Nanjing University
Ming Shao,University of Massachusetts Dartmouth
Mingxuan Sun,Louisiana State University
Mirco Nanni,"ISTI-CNR Pisa, Italy"
Mi-Yen Yeh,Academia Sinica
Mohammad M. Masud,United Arab Emirates University
Muhammad Bilal Zafar,Amazon Web Services
Nan Tang,"Qatar Computing Research Institute, HBKU"
Nan Zhang,American University
Narayanan C Krishnan,IIT Ropar
Nastaran Okati,MPI-SWS
Nayyar Zaidi,"Deakin University, Australia"
Neil Shah,Snap Inc.
Neil Zhenqiang Gong,Duke University
Nicholas Monath,University of Massachusetts Amherst
Nicholas Yuan,Microsoft Research
Nick Lim,University of Waikato
Nico Piatkowski,Fraunhofer IAIS
Nicolas Kourtellis,Telefonica Research
Nicolas Lachiche,University of Strasbourg
Nikolaos Tziortziotis,Jellyfish
Nina Grgić-Hlača,MPI-SWS
Nina Christine Hubig,Clemson University
Ninghao Liu,Texas A&M University
Nuno Moniz,INESC TEC & University of Porto
Panagiotis Papapetrou,Stockholm University
Paolo Papotti,EURECOM
Pauli Miettinen,University of Eastern Finland
Peixiang Zhao,Florida State University
Peng Bao,Beijing Jiaotong University
Peng Wang,shopee.com
Peng Zhang,Xian Jiatong University
Peng Zhang,Guangzhou University
Peng Zhang,Zhipu.AI
Petko Bogdanov,University at Albany-SUNY
Philip Chan,"Florida Institute of Technology, USA"
Ping Chen,University of Massachusetts Boston
Ping Zhang,The Ohio State University
Pinghui Wang,Xi'an Jiaotong University
Porter Jenkins,Brigham Young University
Prashant Shiralkar,Amazon
Qi He,LinkedIn
Qi Li,Iowa State University
Qi Liu,University of Science and Technology of China
Qi Zhou,Mira Lab
Qingquan Song,Texas A&M University
Qingsong Wen,Alibaba DAMO Academy
Qingsong Zhang,Xidian University & JD Tech
Quanming Yao,Tsinghua University
Quanqing Xu,Ant Group
Quanquan Gu,"University of California, Los Angeles"
RAGHAVENDRA CHALAPATHY,Data61 CSIRO Australia.
Raghvendra Mall,"Qatar Computing Research Institute, HBKU"
Rajeev Rastogi,Amazon
Ramakrishnan Kannan,Oak Ridge National Laboratory
Raul Castro Fernandez,The University of Chicago
Raymond Ng,UBC
Reynold Cheng,"The University of Hong Kong, China"
Reza Zafarani,Syracuse University
Ricardo Silva Carvalho,Simon Fraser University
Rich Maclin,University of Minnesota
Rita Nogueira,INESC TEC
Ronen Feldman,Hebrew University
Rong Zhu,Alibaba Group
Rong-Hua Li,Beijing Institute of Technology
Roshni Iyer,"University of California, Los Angeles"
Rui Kuang,University of Minnesota
Rui Li,Shanghai Jiao Tong University
Rui Yan,Renmin University of China
Runze Wu,"Fuxi AI Lab, NetEase Inc."
Ruobing Xie,"WeChat Search Application Department, Tencent"
Ruocheng Guo,Arizona State University
Ruoming Jin,Kent State University
Ryan McBride,Simon Fraser University
Sai Wu,Zhejiang Univ
Saket Sathe,IBM Thomas J. Watson
Samet Oymak,"University of California, Riverside"
Saravanan Thirumuruganathan,QCRI
Sayan Ranu,IIT Delhi
Sebastian Bruch,Google Research
