name,affiliation
Zsolt Kira,Unknown
Alexander Kirillov,Unknown
Laurent Kneip,Unknown
Nikos Komodakis,Unknown
Piotr Koniusz,Unknown
Adriana Kovashka,Unknown
Philipp Kraehenbuehl,Unknown
Matej Kristan,Unknown
Hilde Kuehne,Unknown
Zuzana Kukelova,Unknown
Suha Kwak,Unknown
Shang-Hong Lai,Unknown
Cuiling Lan,Unknown
Laura Leal-Taixé,Unknown
Hsin-Ying Lee,Unknown
Yong Jae Lee,Unknown
Vincent Lepetit,Unknown
Bo Li,Unknown
Hongsheng Li,Unknown
Hongyang Li,Unknown
Nianyi Li,Unknown
Xueting Li,Unknown
Yijun Li,Unknown
Yin Li,Unknown
Yu Li,Unknown
Zhouhui Lian,Unknown
Hong-Yuan Mark Liao,Unknown
Shengcai Liao,Unknown
Yiyi Liao,Unknown
Ser-Nam Lim,Unknown
Liang Lin,Unknown
Tsung-Yi Lin,Unknown
Yen-Yu Lin,Unknown
David B. Lindell,Unknown
Ce Liu,Unknown
Risheng Liu,Unknown
Si Liu,Unknown
Ziwei Liu,Unknown
miaomiao Liu,Unknown
Stephen Lombardi,Unknown
Chengjiang Long,Unknown
Marco Lorenzi,Unknown
Chen Change Loy,Unknown
Cewu Lu,Unknown
Feng Lu,Unknown
Chong Luo,Unknown
Ping Luo,Unknown
Khoa Luu,Unknown
Dhruv Mahajan,Unknown
Michael Maire,Unknown
Subhransu Maji,Unknown
Yasushi Makihara,Unknown
Arun Mallya,Unknown
Jiri Matas,Unknown
Stefano Mattoccia,Unknown
Shalini De Mello,Unknown
Pascal Mettes,Unknown
Peyman Milanfar,Unknown
Ben Mildenhall,Unknown
Ishan Misra,Unknown
Niloy Mitra,Unknown
Philippos Mordohai,Unknown
Francesc Moreno-Noguer,Unknown
Pedro Morgado,Unknown
Roozbeh Mottaghi,Unknown
Vittorio Murino,Unknown
Arsha Nagrani,Unknown
Vinay P Namboodiri,Unknown
Ram Nevatia,Unknown
Natalia Neverova,Unknown
Lam M. Nguyen,Unknown
Bingbing Ni,Unknown
Shohei Nobuhara,Unknown
David Novotny,Unknown
Matthew O’Toole,Unknown
Takayuki Okatani,Unknown
Björn Ommer,Unknown
Vicente Ordonez,Unknown
Andrew Owens,Unknown
Jinshan Pan,Unknown
Dim Papadopoulos,Unknown
Jaesik Park,Unknown
Vishal M. Patel,Unknown
Deepak Pathak,Unknown
Ioannis Patras,Unknown
Marcello Pelillo,Unknown
Hamed Pirsiavash,Unknown
Robert Pless,Unknown
Bryan A. Plummer,Unknown
Gerard Pons-Moll,Unknown
Jordi Pont-Tuset,Unknown
Brian L. Price,Unknown
XIAOJUAN QI,Unknown
Yu Qiao,Unknown
Venkatesh Babu Radhakrishnan,Unknown
Ravi Ramamoorthi,Unknown
Deva Ramanan,Unknown
Rene Ranftl,Unknown
Tammy Riklin Raviv,Unknown
Wenqi Ren,Unknown
Hamid Rezatofighi,Unknown
Helge Rhodin,Unknown
Stephan R. Richter,Unknown
Tobias Ritschel,Unknown
Emanuele Rodolà,Unknown
Amit Roy-Chowdhury,Unknown
Christian Rupprecht,Unknown
Olga Russakovsky,Unknown
Bryan Russell,Unknown
Ken Sakurada,Unknown
Mathieu Salzmann,Unknown
Dimitris Samaras,Unknown
Aswin C. Sankaranarayanan,Unknown
Sudeep Sarkar,Unknown
Imari Sato,Unknown
Torsten Sattler,Unknown
Manolis Savva,Unknown
Daniel Scharstein,Unknown
Walter Scheirer,Unknown
Bernt Schiele,Unknown
Konrad Schindler,Unknown
Julia A Schnabel,Unknown
Alex Schwing,Unknown
Ozan Sener,Unknown
Paul Hongsuck Seo,Unknown
Thomas Serre,Unknown
Fei Sha,Unknown
Greg Shakhnarovich,Unknown
Shiguang Shan,Unknown
Viktoriia Sharmanska,Unknown
Evan Shelhamer,Unknown
Wei Shen,Unknown
Mike Zheng Shou,Unknown
Abhinav Shrivastava,Unknown
Leonid Sigal,Unknown
Saurabh Singh,Unknown
Vincent Sitzmann,Unknown
Noah Snavely,Unknown
Cees G. M. Snoek,Unknown
Kihyuk Sohn,Unknown
Yang Song,Unknown
Yibing Song,Unknown
Richard Souvenir,Unknown
Pratul P. Srinivasan,Unknown
Abby Stylianou,Unknown
Bing Su,Unknown
Yu-Chuan Su,Unknown
Waqas Sultani,Unknown
Chen Sun,Unknown
Deqing Sun,Unknown
Min Sun,Unknown
Andrea Tagliasacchi,Unknown
Yu-Wing Tai,Unknown
Mingkui Tan,Unknown
Robby T. Tan,Unknown
Camillo Jose Taylor,Unknown
Yingli Tian,Unknown
Joseph Tighe,Unknown
Radu Timofte,Unknown
Federico Tombari,Unknown
Tatiana Tommasi,Unknown
Xin Tong,Unknown
Fernando De la Torre,Unknown
Lorenzo Torresani,Unknown
Alexander T Toshev,Unknown
Anh Tuan Tran,Unknown
Yi-Hsuan Tsai,Unknown
Hung-Yu Tseng,Unknown
Zhuowen Tu,Unknown
Shubham Tulsiani,Unknown
Sergey Tulyakov,Unknown
Tony Tung,Unknown
Georgios Tzimiropoulos,Unknown
Jasper Uijlings,Unknown
Norimichi Ukita,Unknown
Maria Vakalopoulou,Unknown
Jack Valmadre,Unknown
Gül Varol,Unknown
Nuno Vasconcelos,Unknown
Andrea Vedaldi,Unknown
Chaohui Wang,Unknown
Chen Wang,Unknown
Chunyu Wang,Unknown
Jian Wang,Unknown
Jingdong Wang,Unknown
Jingya Wang,Unknown
Limin Wang,Unknown
Liwei Wang,Unknown
Oliver Wang,Unknown
Shenlong Wang,Unknown
Xiaoyu Wang,Unknown
Yu-Xiong Wang,Unknown
Gordon Wetzstein,Unknown
Lior Wolf,Unknown
Kwan-Yee K. Wong,Unknown
Michael Wray,Unknown
Chao-Yuan Wu,Unknown
Jianxin Wu,Unknown
Qi Wu,Unknown
Tianfu Wu,Unknown
Yi Wu,Unknown
Yihong Wu,Unknown
Yu Wu,Unknown
Zhirong Wu,Unknown
Zuxuan Wu,Unknown
Chaowei Xiao,Unknown
Jianwen Xie,Unknown
Weidi Xie,Unknown
Cihang Xie,Unknown
Chang Xu,Unknown
Dan Xu,Unknown
Huijuan Xu,Unknown
Xiangyu Xu,Unknown
Tianfan Xue,Unknown
Toshihiko Yamasaki,Unknown
Jimei Yang,Unknown
Ruigang Yang,Unknown
Wei Yang,Unknown
Qixiang Ye,Unknown
Raymond A. Yeh,Unknown
Sai-Kit Yeung,Unknown
Serena Yeung,Unknown
Kwang Moo Yi,Unknown
Li Yi,Unknown
Shaodi You,Unknown
Fisher Yu,Unknown
Ning Yu,Unknown
Stella X. Yu,Unknown
Yizhou Yu,Unknown
Lu Yuan,Unknown
Amir Zamir,Unknown
Guofeng Zhang,Unknown
Li Zhang,Unknown
Muhan Zhang,Unknown
Ning Zhang,Unknown
Richard Zhang,Unknown
Tianzhu Zhang,Unknown
Xiangyu Zhang,Unknown
Yulun Zhang,Unknown
Zhaoxiang Zhang,Unknown
Hengshuang Zhao,Unknown
Qi Zhao,Unknown
Liang Zheng,Unknown
Wei-Shi Zheng,Unknown
Yinqiang Zheng,Unknown
Jiahuan Zhou,Unknown
S Kevin Zhou,Unknown
Yixin Zhu,Unknown
Chuhang Zou,Unknown
Silvia Zuffi,Unknown
Rama Chellappa,John Hopkins Univ.
Jiri Matas,Czech Tech. Univ.
Long Quan,HKUST
Mubarak Shah,U. of Central Florida
Kristin Dana,Rutgers Univ.
Gang Hua,Wormpex AI Research
Stefan Roth,TU Darmstadt
Dimitris Samaras,Stony Brook Univ.
Richa Singh,IIT Jodhpur
Ke Ma,Unknown
Maneet Singh,Unknown
Adrian Barbu,Florida State University
Ajay Kumar,The Hong Kong Polytechnic University
Ajmal Mian,University of Western Australia
Ales Leonardis,University of Birmingham
Alexander Berg,University of North Carolina
Alexandre Alahi,EPFL
Alireza Fathi,Google
Amit K. Roy-Chowdhury,"University of California, Riverside"
Andreas Geiger,University of Tuebingen
Andrew Zisserman,University of Oxford
Angela Dai,Technical University of Munich
Angela Yao,National University of Singapore
Angjoo Kanazawa,University of California Berkeley
Anh Tran,VinAI
Antonio Torralba,MIT
Anurag Mittal,Indian Institute of Technology Madras
A.N. Rajagopalan,IIT Madras
Arun Mallya,NVIDIA
Ashok Veeraraghavan,Rice University
Aswin Sankaranarayanan,Carnegie Mellon University
Ayan Chakrabarti,Washington University in St. Louis
Barbara Caputo,Politecnico di Torino
Benjamin Kimia,USA
Bernard Ghanem,KAUST
Bernt Schiele,MPI Informatics
Bjorn Ommer,Heidelberg University
Bjorn Stenger,Rakuten Institute of Technology
Bohyung Han,Seoul National University
Bolei Zhou,CUHK
Boqing Gong,Tencent
Brendan Morris,UNLV
Bumsub Ham,Yonsei University
C.V. Jawahar,IIIT-Hyderabad
Camillo Jose Taylor,University of Pennsylvania
Carl Vondrick,Columbia University
Carsten Rother,University of Heidelberg
Chao Chen,Stony Brook University
Chaohui Wang,"Laboratoire d'Informatique Gaspard Monge, Université Paris-Est"
Chen Chen,University of Central Florida
Chen Sun,Brown University
Cheng-Lin Liu,Institute of Automation of Chinese Academy of Sciences
Christoph Lampert,IST Austria
Chuang Gan,MIT-IBM Watson AI Lab
Concetto Spampinato,University of Catania
Cordelia Schmid,Inria/Google
Dahua Lin,The Chinese University of Hong Kong
Daniel Cremers,TU Munich
David Crandall,Indiana University
David Fleet,University of Toronto
David Forsyth,University of Illinois at Urbana-Champaign
David Fouhey,University of Michigan
David Jacobs,University of Maryland
Dengxin Dai,MPI for Informatics
Deqing Sun,Google
Derek Hoiem,University of Illinois at Urbana-Champaign
Deyu Meng,Xi'an Jiaotong University
Di Huang,Beihang University
Diane Larlus,Naver Labs Europe
Dima Damen,University of Bristol
Dimitris Metaxas,Rutgers
Dimosthenis Karatzas,Computer Vision Centre
Dongdong Chen,Microsoft Cloud AI
Edmond Boyer,Inria
Efstratios Gavves,University of Amsterdam
Ehsan Adeli,Stanford University
Emanuele Rodola,Sapienza University of Rome
Emily Hand,"University of Nevada, Reno"
Fahad Shahbaz Khan,MBZUAI
Fatma Guney,Koc University
Feng Liu,Portland State University
Fernando de la Torre,Carnegie Mellon
Francesc Moreno,IRI
Fuxin Li,Oregon State University
Georgia Gkioxari,Facebook AI Resaerch
Georgios Pavlakos,UC Berkeley
Georgios Tzimiropoulos,Queen Mary University of London
Gerard Pons-Moll,University of Tübingen
Giovanni Farinella,University of Catania
Gul Varol,Ecole des Ponts ParisTech
Gunhee Kim,Seoul National University
Haibin Ling,Stony Brook University
Hailin Jin,Adobe Research
Hamid Rezatofighi,Monash University
Han Hu,Microsoft Research Asia
Hao Su,UCSD
Haoxiang Li,Wormpex AI Research
Harpreet Sawhney,Microsoft
He Wang,Peking University
Hedvig Kjellström,KTH Royal Institute of Technology
Hilde Kühne,Goethe University Frankfurt
Hiroshi Kawasaki,Kyushu University
HONGDONG LI,Australian National University
Horst Bischof,Graz University of Technology
Huchuan Lu,Dalian University of Technology
Humphrey Shi,U of Oregon | UIUC
Ian Reid,University of Adelaide
Iasonas Kokkinos,Snap / University College London
Imari Sato,National Institute of Informatics
Ioannis Patras,Queen Mary University of London
Irfan Essa,Georgia Institute of Technology
Iro Armeni,ETH Zurich
Ishani Chakraborty,Microsoft AI & R
Ivan Laptev,INRIA Paris
James Rehg,Georgia Institute of Technology
Jan van Gemert,Delft University of Technology
Jana Kosecka,George Mason University
Jean Ponce,Inria
Jiajun Wu,Stanford University
Jian Sun,Megvii Technology
Jianbo Shi,University of Pennsylvania
Jianfei Cai,Monash University
Jiang Wang,Microsoft
Jianming Zhang,Adobe Research
Jiaolong Yang,Microsoft Research
Jiashi Feng,NUS
Jiaya Jia,Chinese University of Hong Kong
Jing Liao,City University of Hong Kong
Jingjing Zheng,Amazon Lab126
Jingyi Yu,ShanghaiTech University
Jinshan Pan,Nanjing University of Science and Technology
Jinwei Ye,Louisiana State University
Joao Barreto,University of Coimbra
Jonathan Barron,Google Research
Joost van de Weijer,Computer Vision Center
Junseok Kwon,Chung-Ang University
Junsong Yuan,NTU
Junzhou Huang,University of Texas at Arlington
Jürgen Gall,University of Bonn
Justin Johnson,University of Michigan
Kaiming He,Facebook AI Research
Kavita Bala,Cornell University
Kiriakos Kutulakos,University of Toronto
Ko Nishino,Kyoto University
Konrad Schindler,ETH Zurich
Kostas Daniilidis,University of Pennsylvania
Kris Kitani,Carnegie Mellon University
Kuk-Jin Yoon,KAIST
Kyoung Mu Lee,Seoul National University
Laura Leal-Taixé,TUM
Le Lu,PAII Inc.
Le Wang,Xi'an Jiaotong University
Lei Zhang,Microsoft
Leonid Sigal,University of British Columbia
Li Yi,Tsinghua University
Liang Wang,NLPR
Lorenzo Torresani,Dartmouth College
Lourdes Agapito,University College London
Lu Yuan,Microsoft
Mahdi Hosseini,University of New Brunswick
Maja Pantic,Imperial College London
Marc Pollefeys,ETH Zurich / Microsoft
Margret Keuper,University of Mannheim
Margrit Betke,Boston University
Maria Vakalopoulou,ECP
Mario Fritz,CISPA Helmholtz Center for Information Security
Martin Danelljan,ETH Zurich
Matej Kristan,University of Ljubljana
Mathieu Salzmann,EPFL
Matthew O'Toole,Carnegie Mellon University
Matthew Turk,TTIC
Maya Kabkab,Waymo LLC
Mayank Vatsa,IIT Jodhpur
Mei Chen,Microsoft
Mei Han,PAII Labs
Miaomiao Liu,The Australian National University
Michael Felsberg,Linköping University
Michael Brown,York University
Michael Ryoo,Stony Brook/Google
Mike Zheng Shou,National University of Singapore
Ming Yang,Horizon Robotics
Ming-Yu Liu,NVIDIA
Minh Do,UIUC
Minsu Cho,POSTECH
Naila Murray,Naver Labs
Nalini Ratha,SUNY Buffalo
Nathan Jacobs,University of Kentucky
Naveed Akhtar,The University of Western Australia
Nicu Sebe,University of Trento
Nikos Komodakis,ENPC
Ning Zhang,Rutgers University
Noha Radwan,Google
Nuno Vasconcelos,UCSD
Octavia Camps,Northeastern University
Olga Veksler,University of Waterloo
Otmar Hilliges,ETH Zurich
Pablo Arbelaez,Universidad de los Andes
Paolo Favaro,University of Bern
Pascal Fua,EPFL
Petia Radeva,University of Barcelona
Philippos Mordohai,Stevens Institute of Technology
Ping Tan,Simon Fraser University
Qi Shan,Apple Inc.
Qi Tian,Xidian University
Qi Zhao,University of Minnesota Twin Cities
Qiang Ji,Rensselaer Polytechnic Institute
Qiang Qiu,Purdue University
Qianru Sun,Singapore Management University
Qixing Huang,The University of Texas at Austin
Radu Timofte,ETH Zurich
Rajeev Ranjan,Amazon
Rei Kawakami,Tokyo Institute of Technology
Rene Ranftl,Intel Labs
Richard Souvenir,Temple University
Robby Tan,Yale-NUS College
Robert Pless,George Washington University
Rongrong Ji,Columbia University
Ross Girshick,FAIR
Ruigang Yang,University of Kentucky
Ruiping Wang,"Institute of Computing Technology, Chinese Academy of Sciences"
Ryan Farrell,Brigham Young University
Ryusuke Sagawa,AIST
Sabine Süsstrunk,EPFL
Saining Xie,Facebook AI Research
Salman Khan,Australian National University (ANU)
Sanja Fidler,"University of Toronto, NVIDIA"
Sathyanarayanan Aakur,OK State
Seon Joo Kim,Yonsei University
Serge Belongie,University of Copenhagen
Sergio Escalera,Computer Vision Center (UAB) & University of Barcelona
Shang-Hong Lai,National Tsing Hua University
Shaodi You,University of Amsterdam
Sharon Xiaolei Huang,The Pennsylvania State University
Shayok Chakraborty,Florida State University
Shengcai Liao,Inception Institute of Artificial Intelligence
Shenlong Wang,Uber
Shiguang Shan,"Institute of Computing Technology, Chinese Academy of Sciences"
Shiliang Zhang,UTSA
Shiry Ginosar,UC Berkeley
Siyu Tang,ETH Zurich
Soma Biswas,"Indian Institute of Science, Bangalore"
Spyros Gidaris,valeo.ai
Srikrishna Karanam,United Imaging Intelligence
Stefan Lee,Oregon State University
Stefano Mattoccia,University of Bologna
Stefanos Zafeiriou,Imperial College London
Stephen Lin,Microsoft Research
Suha Kwak,POSTECH
Supasorn Suwajanakorn,UW/Google
Susanna Ricco,Google
Svetlana Lazebnik,UIUC
Tae-Kyun Kim,KAIST/Imperial College London
Tal Hassner,Facebook AI
Tali Treibitz,University of Haifa
Tao Mei,AI Research of JD.com
Tatiana Tommasi,Politecnico di Torino
Tat-Jen Cham,Nanyang Technological University
Tatsuya Harada,The University of Tokyo / RIKEN
Thomas Pock,Graz University of Technology
Thomas Serre,Brown University
Tian Han,Stevens Institute of Technology
Tianfu Wu,NC State University
Tinne Tuytelaars,KU Leuven
Torsten Sattler,Czech Technical University in Prague
Trevor Darrell,UC Berkeley
Venkatesh Babu Radhakrishnan,Indian Institute of Science
Venu Madhav Govindu,Indian Institute of Science
Vicente Ordonez,Rice University
Victor Fragoso,Microsoft
Victor Lempitsky,Samsung
Vinay Namboodiri,University of Bath
Vincent Lepetit,Université de Bordeaux
Vineeth Balasubramanian,Indian Institute of Technology Hyderabad
Vishal Patel,Johns Hopkins University
Vittorio Murino,Istituto Italiano di Tecnologia
Vladimir Pavlovic,Rutgers University
Vladlen Koltun,Intel Labs
Waqas Sultani,Information Technology University
Wei Liu,Tencent
Wei Shen,Shanghai Jiao Tong University
Wei Tang,University of Illinois at Chicago
Weisheng Dong,Xidian University
Xi Yin,Facebook
Xianfeng GU,Stony Brook University
Xiangyang Ji,Tsinghua University
Xiaohui Shen,ByteDance
Xiaojie Guo,Tianjin University
Xiaolong Wang,UCSD
Xiaoyu Wang,The Chinese University of Hong Kong (Shenzhen)
Xin Fan,Dalian University of Technology
Xinchao Wang,Stevens Institute of Technology
Xinggang Wang,Huazhong University of Science and Technology
Yadong Mu,Peking University
Yannis Avrithis,Inria
Yanxi Liu,Penn State
Yasutaka Furukawa,Simon Fraser University
Yasuyuki Matsushita,Osaka University
Yi Fang,New York University
Ying Shan,Tencent
Ying Wu,Northwestern University
YingLi Tian,City University of New York
Yi-Zhe Song,University of Surrey
Yogesh Rawat,University of Central Florida
Yoichi Sato,University of Tokyo
Yuri Boykov,University of Waterloo
Yu-Xiong Wang,University of Illinois at Urbana-Champaign
Zhangyang Wang,UT Austin
Zhanyu Ma,Beijing University of Posts and Telecommunications
Zhe Lin,Adobe Research
Zhenxing Niu,Alibaba Group
Zhou Ren,Wormpex AI Research
Zhuowen Tu,UC San Diego
Zicheng Liu,Microsoft
Zuzana Kukelova,Czech Technical University in Prague
Michael Brown,York University
Rahul Sukthankar,Google
Tieniu Tan,Chinese Academy of Sciences
Lihi Zelnik,Technion
David Forsyth,University of Illinois Urbana-Champaign
Georgia Gkioxari,Facebook
Tinne Tuytelaars,KU Leuven
Ruigang Yang,University of Kentucky
Jingyi Yu,Shanghai Tech
Deepti Ghadiyaram,Facebook
Aaron Hertzmann,Adobe Research
Abhinav Gupta,CMU/FAIR
Abhinav Shrivastava,University of Maryland
Adriana Kovashka,University of Pittsburgh
Adriana Romero,FAIR
Alejandro Frangi,University of Leeds
Alexander Kirillov,Facebook AI Reserach
Alexander Schwing,UIUC
Alexandre Alahi,EPFL
Amir Zamir,Swiss Federal Institute of Technology (EPFL)
Andreas Geiger,MPI-IS and University of Tuebingen
Andrew Owens,University of Michigan
Angel Chang,Simon Fraser University
Angela Dai,Technical University of Munich
Angela Yao,National University of Singapore
Angjoo Kanazawa,University of California Berkeley
Animesh Garg,"University of Toronto, Vector Institute, Nvidia"
Aniruddha Kembhavi,Allen Institute for Artificial Intelligence
Ashok Veeraraghavan,Rice University
Aude Oliva,MIT
Ayan Chakrabarti,Washington University in St. Louis
Bastian Leibe,RWTH Aachen University
Basura Fernando,"Agency for Science, Technology and Research, Singapore"
Bernard Ghanem,KAUST
Bharath Hariharan,Cornell University
Bo Li,UIUC
Bolei Zhou,CUHK
Boxin Shi,Peking University
Brian Price,Adobe
Camillo Taylor,University of Pennsylvania
Carl Vondrick,Columbia University
Carsten Rother,University of Heidelberg
Cees Snoek,University of Amsterdam
Cha Zhang,Microsoft Research
Charless Fowlkes,UC Irvine
Chen Mei,Microsoft
Chen Sun,Google
ChenChange Loy,Nanyang Technological University
Cheng Deng,Xidian University
Cheng-Lin Liu,Institute of Automation of Chinese Academy of Sciences
Chi-Keung Tang,Hong Kong University of Science and Technology
Christian Theobalt,MPI Informatik
Christoph Feichtenhofer,Facebook AI Research
Chun-Guang Li,Beijing University of Posts & Telecommunications
Dahua Lin,The Chinese University of Hong Kong
Dan Stoyanov,University College London
Daniel Rueckert,Imperial College London
David Crandall,Indiana University
David Fouhey,University of Michigan
David Novotny,Facebook AI Research
Deepak Pathak,UC Berkeley
Demian Wassermann,INRIA
Dengxin Dai,ETH Zurich
Deva Ramanan,Carnegie Mellon University
Diane Larlus,Naver Labs Europe
Dimitris Samaras,Stony Brook University
Dinesh Manocha,University of North Carolina at Chapel Hill
Ender Konukoglu,ETH Zurich
Esube Bekele,In-Q-Tel
Evan Shelhamer,Adobe Research
Evangelos Kalogerakis,UMass Amherst
Fatih Porikli,Qualcomm CR&D
Fredrik Kahl,Chalmers
Gang Hua,Wormpex AI Research
Gao Huang,Tsinghua
Georg Langs,Medical University of Vienna
Georgios Pavlakos,University of Pennsylvania
Gerard Pons-Moll,"MPII, Germany"
Gim Hee Lee,National University of Singapore
Giovanni Farinella,"University of Catania, Italy"
Golnaz Ghiasi,Google Brain
Greg Shakhnarovich,TTI-Chicago
Gregory Hager,The Johns Hopkins University
Gul Varol,University of Oxford
Guofeng Zhang,Zhejiang University
Haibin Ling,Stony Brook University
Hakan Bilen,University of Edinburgh
Han Hu,Microsoft Research Asia
Hao Su,UCSD
Hilde Kuehne,IBM
Hong Zhang,University of Alberta
Hongbin Zha,"Peking University, China"
Hongdong Li,"Australian National University, Australia"
Hongkai Xiong,Shanghai Jiao Tong University
Huimin Ma,Tsinghua University
Humphrey Shi,U of Oregon | UIUC
Iasonas Kokkinos,Ariel AI / University College London
Ishan Misra,Facebook AI Research
Ivan Laptev,INRIA Paris
Jaesik Park,POSTECH
Jana Kosecka,George Mason University
Jan-Michael Frahm,UNC-Chapel Hill
Jean-Francois Lalonde,Université Laval
Jia Deng,Princeton University
Jiajun Wu,Stanford University
Jian Sun,Megvii Technology
Jianbing Shen,Inception Institute of Artificial Intelligence
